ds,yhat,yhat_lower,yhat_upper
2023-05-01,26514.987378081263,18205.633329683038,34633.149870461275
2023-05-02,26557.551121001638,18321.315801208446,34739.23498981
2023-05-03,26886.374347809022,18622.04450726058,35008.61169823412
2023-05-04,26778.636822775967,18988.315557953338,34902.60419147416
2023-05-05,26793.877981615402,18248.938938097912,35099.710023474625
2023-05-06,26859.822065332508,19256.081641718178,34956.33892396637
2023-05-07,27014.912698772478,18569.77431604634,35887.05347818815
2023-05-08,27243.388901550818,19303.05282157431,34881.22946893856
2023-05-09,27249.569431103166,18913.918903385347,35411.92910158521
2023-05-10,27546.566734253753,19506.178275861963,35740.396205991485
2023-05-11,27413.583387917464,18965.706294750922,35341.13790061404
2023-05-12,27411.862659221828,19586.493456858356,36034.446357805304
2023-05-13,27470.446677988315,18585.01013410746,35580.52486969658
2023-05-14,27628.656698752333,19140.140456232246,36308.12953732128
2023-05-15,27871.129287273954,19980.92486884633,36790.58120790443
2023-05-16,27902.076737471274,19906.487070325453,36291.23219673636
2023-05-17,28233.993914892235,19641.6697020142,36196.629473106645
2023-05-18,28144.964809770965,20019.734785362914,35863.6139385538
2023-05-19,28194.640299746614,20763.946931647453,37627.387985631016
2023-05-20,28310.03995306695,19663.268490218277,36339.405998882736
2023-05-21,28528.09117214481,20869.632738708937,36585.334334214866
2023-05-22,28830.737852308797,20859.771674430966,36704.61510937901
2023-05-23,28919.284765873224,21357.720121864655,36934.34600849821
2023-05-24,29303.197396523217,21232.36261505545,37417.303002962464
2023-05-25,29257.507732743554,21226.954695793902,36925.14366870016
2023-05-26,29338.894524376527,21283.069414092384,37279.09024504079
2023-05-27,29471.587704102792,21199.79694332258,37585.44954722149
2023-05-28,29690.00710486371,21454.255395560845,37727.70174785086
2023-05-29,29973.964534230352,21845.37286212403,38273.3649339611
2023-05-30,30023.092450874527,22123.441460971037,38427.56825509734
2023-05-31,30345.7162420152,22390.160014063822,38302.2211948363
2023-06-01,30216.3182113152,22413.314323216986,38546.67930587213
2023-06-02,30191.659750364764,21718.269938101737,37717.41851629578
2023-06-03,30196.709894857697,21982.635603722836,38195.247580137126
2023-06-04,30267.289310882392,21396.084701387612,38412.05279674841
2023-06-05,30385.258301886442,21995.509017438413,38711.240875983465
2023-06-06,30252.912146364764,21782.952665894194,38449.31209921089
2023-06-07,30381.801401082113,22512.12009819768,38132.62679787634
2023-06-08,30050.126462950633,21807.467275465468,38458.604126233964
2023-06-09,29818.77459676607,21318.00621689885,38065.02723323681
2023-06-10,29617.149769686624,21070.50173890745,38315.10518514886
2023-06-11,29485.706988440677,21170.786395705145,37532.37807221072
2023-06-12,29411.022653692024,21227.89422434994,36865.184455067516
2023-06-13,29100.06745490479,21291.974733108338,37154.40231426836
2023-06-14,29068.902819292944,20154.09980562535,37049.61611614319
2023-06-15,28599.953660566294,20797.66806108954,36704.67068527045
2023-06-16,28257.929062076946,19670.838653024486,36865.91060524902
2023-06-17,27975.5445387082,20162.40224366581,36598.13653057971
2023-06-18,27795.960657409385,20007.661145294125,35609.69068754363
2023-06-19,27707.772305412283,19807.682197168117,35755.80302516759
2023-06-20,27419.21751371461,19872.207360302626,35489.47882296625
2023-06-21,27446.828773028188,18760.147109668,35403.19261389811
2023-06-22,27072.68099373199,19856.731740582458,34838.71772790223
2023-06-23,26860.30859000723,18650.843928751863,34806.89939830425
2023-06-24,26740.44559133536,18273.59310266276,35317.39569632278
2023-06-25,26753.503223633237,18202.08742495702,35621.86427442842
2023-06-26,26884.618322455124,18629.781596088545,35310.435633109744
2023-06-27,26837.939994543525,18642.606703237692,34834.01017665422
2023-06-28,27125.375449600368,18690.18062183967,35007.56580403383
2023-06-29,27023.94667013222,19052.444646793956,35314.692576467336
2023-06-30,27091.82751684418,19258.508687616053,34925.47967965966
2023-07-01,27254.21197174335,18659.771031918797,35487.23676481241
2023-07-02,27545.92453196398,19681.312575745356,35979.15098728125
2023-07-03,27946.602555898942,20081.282051503706,35908.99449482653
2023-07-04,28155.114385908644,19565.280590276416,36392.04057884228
2023-07-05,28678.43064775749,20359.464380389487,36467.055948147005
2023-07-06,28789.097042676476,20666.070442983542,37199.03486905037
2023-07-07,29041.37514177109,20907.376804864092,37147.36446646481
2023-07-08,29357.199148477248,21008.33576529194,37912.97192436664
2023-07-09,29768.857333654403,21632.2935685198,37772.025691500115
2023-07-10,30254.226129073584,21701.953330738565,38397.95933260287
2023-07-11,30511.219430652956,22887.730266665338,39539.686623662754
2023-07-12,31046.669816227863,22940.509035027713,39552.21182574952
2023-07-13,31133.789894025573,22951.087793915405,39474.15372944088
2023-07-14,31328.280788361015,23176.23119120728,39481.31425690974
2023-07-15,31554.236805317305,23290.9053494393,39296.96872597526
2023-07-16,31846.756607466858,24016.691043236573,40508.26944786551
2023-07-17,32187.09100665828,23689.35652644077,40013.70316815691
2023-07-18,32280.604499051256,23989.24546603804,39742.82157390098
2023-07-19,32634.71009947862,24318.58289197834,40918.40658849733
2023-07-20,32527.049022255604,24057.0017623798,40917.407239819644
2023-07-21,32517.86545717191,24571.989862107184,40605.453241753756
2023-07-22,32535.789013153182,24323.722201324785,40286.690518164985
2023-07-23,32620.3265911453,24342.375552238063,41322.86788370762
2023-07-24,32756.897126076306,24654.9465771477,41423.63207384442
2023-07-25,32651.077428454875,24512.246997236583,41278.604258120955
2023-07-26,32817.28157052142,24733.934509054183,41121.73623333541
2023-07-27,32536.027668549985,24552.3525234263,40163.50302774187
2023-07-28,32369.864437055592,23995.095897130923,40261.54673268446
2023-07-29,32249.111507309244,24916.68797473781,40221.651317336626
2023-07-30,32214.32822890103,24487.67840257194,40777.72688049709
2023-07-31,32251.344769625157,24298.367854228374,40386.84207444176
2023-08-01,32065.523544148054,23918.776588813154,40131.293219993684
2023-08-02,32170.472650247008,24394.81236096858,40018.94510622445
2023-08-03,31845.3638583702,23564.664712352485,40193.457055904
2023-08-04,31650.92572662272,23118.26429434603,39934.412909401806
2023-08-05,31515.2635887425,23497.609457755272,39388.86646036597
2023-08-06,31476.418517065806,23192.856588263505,39549.533217165656
2023-08-07,31517.49616728611,23631.51239210868,39517.6214715136
2023-08-08,31341.030423658915,23328.751084601223,39814.304336747984
2023-08-09,31457.80030245163,23740.077987454017,39600.383929923504
2023-08-10,31144.249426322505,23042.220591155114,39342.38314012265
2023-08-11,30958.575493617027,22555.099549275306,38907.35874667851
2023-08-12,30826.638521231722,22191.723137737958,39158.78280488198
2023-08-13,30784.597261932966,22866.45950663529,38844.07213578743
2023-08-14,30814.10234988983,22366.630398351783,39173.95785513423
2023-08-15,30616.709157810696,22494.538608036037,39279.2474120084
2023-08-16,30702.72736297203,22247.364286390202,38408.28256674893
2023-08-17,30348.65559163907,21738.491366631726,38002.15169199826
2023-08-18,30113.268167096066,21725.450395658227,37694.73547301619
2023-08-19,29923.502896063146,22343.746795042585,38301.87509308414
2023-08-20,29817.059999471094,21640.802097097694,37978.93264782741
2023-08-21,29777.541972666753,22102.426404602724,38164.781968305564
2023-08-22,29508.79907777153,21269.215364079882,37927.36006899014
2023-08-23,29523.699619702988,21758.236567043474,38292.89207922692
2023-08-24,29101.47589853692,21580.882786847767,37545.903931193745
2023-08-25,28803.715678396908,20883.021019676067,36807.42123644098
2023-08-26,28560.15112861871,19872.648696439966,36749.127114522
2023-08-27,28411.15847808133,20373.760572903393,36736.63875236345
2023-08-28,28342.801321300314,20070.710972885692,36421.229899632766
2023-08-29,28061.085354976967,19419.402059772732,36618.17941864192
2023-08-30,28080.64660143493,19991.083348582317,36445.612308699485
2023-08-31,27682.02665675142,19260.09806186823,35783.3856292946
2023-09-01,27427.607108347038,19276.038286691364,35766.656995369354
2023-09-02,27247.356971180187,19572.168511057153,35270.62290774864
2023-09-03,27321.622415759743,18611.014668072632,35516.13684386212
2023-09-04,27495.21959397217,19014.453628529674,35692.70807182186
2023-09-05,27472.644793794992,18635.813607778662,35380.26615136581
2023-09-06,27766.47770595481,19671.437149850473,36296.621579202234
2023-09-07,27654.703643338056,19755.933928521703,36235.738517432386
2023-09-08,27696.710978971692,19707.154616061995,35639.2851623675
2023-09-09,27819.115887031327,19233.70838785218,35259.57536785711
2023-09-10,28058.326844013518,19427.368297487763,36133.24043007509
2023-09-11,28395.680153041427,20520.300319371967,37104.25030739542
2023-09-12,28531.811749882476,21284.10709203534,36874.11504946091
2023-09-13,28975.484055266003,20593.491501956927,37398.97578554298
2023-09-14,29001.01744404832,20945.17904930697,37334.10874334554
2023-09-15,29164.393949901452,20930.140732114956,36677.21453578274
2023-09-16,29389.18210358419,21110.05875440233,37553.26036592182
2023-09-17,29709.19234022492,21774.460232741425,37364.23910784232
2023-09-18,30103.69147230247,21533.211237465363,37593.41952584705
2023-09-19,30271.83905952435,22076.16111679548,39298.57779137192
2023-09-20,30721.562425269087,22498.706463771057,39526.34490383299
2023-09-21,30727.018349202728,23083.898067203947,39948.82346497861
2023-09-22,30844.70803549218,23064.962506372325,39420.00203931945
2023-09-23,30999.393789319878,22751.737809136313,39213.4457798395
2023-09-24,31226.7269417166,24133.007597565174,39836.319045821045
2023-09-25,31508.416192994446,23474.19918132284,39644.53624784048
2023-09-26,31546.60043091371,22522.305917554266,39657.46547450161
2023-09-27,31852.6445153768,23434.29874007728,39527.40874374676
2023-09-28,31704.508269174978,23920.323346902365,39255.02406278578
2023-09-29,31662.757888402302,24570.61850796558,39705.91193381919
2023-09-30,31656.371148239385,23919.9187155175,39315.35382185989
2023-10-01,31725.249130398617,23995.774350974323,40344.382630565095
2023-10-02,31855.26697929647,23339.750344506807,39631.10461958838
2023-10-03,31752.53113270231,24260.27166698686,39875.82272202632
2023-10-04,31932.06486190419,23777.87421460389,39765.73464531733
2023-10-05,31675.07555945619,23268.772687044493,40098.680447728206
2023-10-06,31544.875947748737,23345.544921176443,39587.83419702763
2023-10-07,31472.613217411086,23278.355582449385,40177.77212852812
2023-10-08,31499.721050788005,23195.01787059991,40222.25689741385
2023-10-09,31612.928795752377,23647.392876050577,39811.63621582692
2023-10-10,31518.496470492948,23368.275977383073,39785.144594531004
2023-10-11,31730.898108406625,23138.04298010158,40481.297378883355
2023-10-12,31530.106973452763,23708.48301210737,40130.02264892564
2023-10-13,31477.554325771955,23557.99873231421,40064.8035229867
2023-10-14,31501.914680526752,23059.598215716873,39372.12451903037
2023-10-15,31641.630906636794,23934.41441654584,39342.863804605775
2023-10-16,31880.011325488493,23207.92898045726,39811.94982525259
2023-10-17,31919.564949217533,24513.530605034553,39643.22385628228
2023-10-18,32270.794464187034,23728.101498093078,39830.53161530394
2023-10-19,32209.59730847875,24386.88343817383,40350.04968717208
2023-10-20,32301.88176041078,23603.486034802765,39761.712118966454
2023-10-21,32463.854504910716,24543.10371911909,40311.97589056859
2023-10-22,32730.275626916584,24746.75931320693,41408.76050790959
2023-10-23,33081.12382182609,24423.473876369353,41395.65620109341
2023-10-24,33216.0278692637,25139.382760106928,41145.70475796879
2023-10-25,33643.14255964159,25826.198380709986,41332.11479035232
2023-10-26,33636.61699621225,25636.875604164703,41847.42983166763
2023-10-27,33752.72161658451,25177.101459167705,41851.85228834498
2023-10-28,33915.7819689797,26018.06090496213,42177.78645948179
2023-10-29,34160.82825452234,26061.687210964556,42196.85940940823
2023-10-30,34468.789160146596,26778.97874261291,42803.095219063194
2023-10-31,34540.89329330526,26960.562895401596,42549.9867421069
2023-11-01,34887.495886683675,27424.629178726656,42902.28872149249
2023-11-02,34785.48013304783,26356.048255593185,43472.09294528453
2023-11-03,34794.30145320061,26670.413742763278,42806.63647607529
2023-11-04,34841.825156344064,26741.015835869897,42769.960668014595
2023-11-05,34966.86932270654,26468.06866960183,43179.4070269408
2023-11-06,35154.28456426168,26791.571886410882,43482.15755587716
2023-11-07,35109.237327300216,27389.96878362089,43641.30251358204
2023-11-08,35345.91788121745,27201.8687686278,43857.32297048947
2023-11-09,35144.825851762704,26775.172919386147,43265.684788183105
2023-11-10,35068.70501947928,27358.545376226008,43466.06753894843
2023-11-11,35048.2810799362,27405.350246671667,43374.300002974414
2023-11-12,35124.71715744445,27485.878876706964,43677.49441363595
2023-11-13,35284.62132745776,26573.164651072595,43583.22507022355
2023-11-14,35234.27497180578,26660.85257944557,42990.201528313584
2023-11-15,35488.30476863529,27368.349456721575,43332.804567895226
2023-11-16,35326.95228083961,27591.088962907972,43362.81229420221
2023-11-17,35312.013384073616,27888.32310586885,43180.75369878155
2023-11-18,35372.60115006231,26995.69298483979,43588.33373679427
2023-11-19,35547.64629620159,27537.914897480892,43830.16725000256
2023-11-20,35820.968195102374,27045.72119117006,43782.43868558054
2023-11-21,35895.58346170302,27152.86414702149,44171.91908196253
2023-11-22,36282.47262019252,27836.88896709431,44536.722699049984
2023-11-23,36257.95608807126,27791.739802049036,44331.57157569185
2023-11-24,36379.748643906176,28368.88411991011,44472.312647995386
2023-11-25,36572.84266092168,28428.801352347615,44863.954257688965
2023-11-26,36872.130721445545,28624.158484039996,45848.77763539914
2023-11-27,37257.597048959826,28984.955445045744,45669.29010044166
2023-11-28,37428.74126082213,29269.59615804575,45448.834852050924
2023-11-29,37893.45157403123,29776.705030308047,46724.521057316546
2023-11-30,37925.47557406811,30085.10317385699,46374.52141869543
2023-12-01,38080.55491993293,29984.8952505091,46588.57993480741
2023-12-02,38282.371889308066,30293.630436561372,46333.592441921806
2023-12-03,38565.21648544766,30645.652103426684,46662.38846023411
2023-12-04,38909.20218925324,31217.780443545813,47024.78530052745
2023-12-05,39014.69308639601,31080.473064074795,47037.58957806287
2023-12-06,39391.15932830284,31202.030970090636,47872.57723651473
2023-12-07,39314.60949181164,31206.498610223432,47539.60263359145
2023-12-08,39343.667212435575,31030.57349970182,46842.60563375439
2023-12-09,39405.44162982875,30947.298204766023,47955.54464093855
2023-12-10,39538.102473546394,31185.710797016905,47132.06485673375
2023-12-11,39725.990459105284,31405.945586553935,47242.1714566324
2023-12-12,39673.92869345115,31749.038926778365,48150.66391241828
2023-12-13,39895.95532179643,31896.807395765285,47495.53250795717
2023-12-14,39672.629440560275,31476.957490470588,47297.21519471398
2023-12-15,39566.981267056966,31581.93542025526,47692.25288145326
2023-12-16,39510.25965779297,31350.962950998062,48024.978361845315
2023-12-17,39544.39130633307,31673.47349904565,47746.51972731914
2023-12-18,39656.985573832906,31104.450648240272,48766.88997495546
2023-12-19,39555.553643439154,31347.505968541187,48060.491044735856
2023-12-20,39756.164842501654,31534.98461089934,47770.47398177728
2023-12-21,39540.69431447007,31158.159886139496,47615.80978122411
2023-12-22,39472.73467197462,31815.62869101908,47642.769041696214
2023-12-23,39483.325800936844,31663.18291174818,47849.70358534212
2023-12-24,39613.41763164201,30993.705372978344,47703.53073726293
2023-12-25,39848.899708713754,31849.301629509617,47761.3189263704
2023-12-26,39894.86552847104,31516.28964110561,47830.595465686
2023-12-27,40264.33318508545,31579.631622215184,48704.5048341169
2023-12-28,40235.574663673506,32347.126299424835,47947.969501157524
2023-12-29,40368.12408093491,32864.30418185514,48377.08038341282
2023-12-30,40588.616293239764,31977.097083286193,48304.03275756432
2023-12-31,40933.367598980345,32915.32991811453,48970.45281464672
2024-01-01,41383.5290286469,33143.53822867698,49269.16978794823
2024-01-02,41639.47669961166,34130.58247520502,49606.28518611156
2024-01-03,42209.65723348682,33484.647212892276,50354.719916596565
2024-01-04,42368.0370804163,33837.09065303899,50633.99443034768
2024-01-05,42670.222707271256,34620.30947072998,50463.7515871416
2024-01-06,43039.3999716327,35164.576766995655,51213.14249015133
2024-01-07,43509.00164423313,35358.66386918441,51731.50857341159
2024-01-08,44057.931221246334,35780.61611403509,52117.59457482688
2024-01-09,44385.005629396306,35895.797524364585,52298.894972665796
2024-01-10,44997.83347773446,37270.16813896109,52647.84486957873
2024-01-11,45170.27692278314,37069.97243566675,54131.55636560116
2024-01-12,45458.5639124477,37021.29795976936,53593.13023086359
2024-01-13,45787.199527798024,38315.35930681007,53945.502858896616
2024-01-14,46191.586356951564,38291.43658073794,54039.840648666526
2024-01-15,46653.1835571947,38976.059510658495,55215.05068192517
2024-01-16,46873.86921953089,38634.94859925278,54997.11266374878
2024-01-17,47364.725136056,39444.84487499171,55760.070011028394
2024-01-18,47403.394845332594,39475.19110983656,55590.61297837839
2024-01-19,47550.08480777039,39908.00844347194,55101.902520584306
2024-01-20,47733.36070339388,39269.454816756624,56273.07758990484
2024-01-21,47992.652146872046,39666.35912806866,55799.89125639764
2024-01-22,48313.29884484391,40108.138085849045,55938.24362544596
2024-01-23,48400.80602984786,40648.61872321655,57016.955770783716
2024-01-24,48769.53134659956,40153.92845580762,56835.965772372656
2024-01-25,48699.956809728654,40184.16562714614,57485.146859402485
2024-01-26,48754.618077468076,40675.087792032915,57155.498805266514
2024-01-27,48863.84498696518,41219.963375742685,56669.12884493205
2024-01-28,49068.22811095828,40733.24147227272,57114.662667751356
2024-01-29,49353.64527749226,41305.98206896689,56880.46226592398
2024-01-30,49425.51629022224,41417.866916094,57778.32313288106
2024-01-31,49797.507808612,41545.880433509235,57953.861978113666
2024-02-01,49748.84127848558,42270.55212066737,57802.764934202685
2024-02-02,49840.27488264446,42065.820529907534,57797.438175629904
2024-02-03,49999.91169695192,41689.489613577905,58269.530961688775
2024-02-04,50265.746618004545,42101.77198105584,58701.496873756914
2024-02-05,50620.78344497103,42269.36057065929,58429.86066027104
2024-02-06,50767.387506672494,42353.680109694644,58918.412392383434
2024-02-07,51216.092745930735,43521.24120678984,59231.833130915475
2024-02-08,51243.01299555648,43505.926386536834,59349.788947486784
2024-02-09,51405.92524576066,43196.87783257655,59670.184851941965
2024-02-10,51630.173999516715,42939.1701136972,59878.10238086828
2024-02-11,51951.306366409764,44286.53643622862,60044.16610758931
2024-02-12,52350.26662180674,43556.815359942244,60613.456973562206
2024-02-13,52527.81330518837,44305.386033852345,60841.932131701215
2024-02-14,52993.375859011736,44801.97421806261,60903.72927813975
2024-02-15,53022.49909426455,45436.09335215136,61225.52955570792
2024-02-16,53172.94233846866,45388.911344128195,61079.85674245527
2024-02-17,53370.58194938034,45092.336736920435,61128.65923052154
2024-02-18,53652.02697301156,45880.30325382135,62388.96043867336
2024-02-19,53999.77733656226,46393.65305371739,62291.141863148514
2024-02-20,54116.58882793155,46449.80686578282,62475.03078766142
2024-02-21,54514.2635180182,46449.6368871683,62808.79664241009
2024-02-22,54471.015992623885,45868.02010548929,62388.350915710296
2024-02-23,54547.48469236295,46865.745078407585,62066.35781611467
2024-02-24,54672.53977389345,46902.592361037285,63147.80395171186
2024-02-25,54885.80020560787,46962.06330863966,63326.67587120649
2024-02-26,55172.6925384109,47561.41454316349,63343.2858695537
2024-02-27,55238.718676487355,47326.136038162804,63674.4213372184
2024-02-28,55598.15430810004,47104.74005486857,63841.055873389545
2024-02-29,55531.3312069977,47931.093285088326,64319.251866534294
2024-03-01,55600.57530110521,47238.903703768956,63831.54677421753
2024-03-02,55735.95419645832,47716.30700962922,63523.18545028292
2024-03-03,55977.74875235085,47766.64223056538,64222.8005755296
2024-03-04,56311.482582919896,47851.1736059457,64477.66349821629
2024-03-05,56442.17775359925,47618.50581016373,64550.02939395672
2024-03-06,56883.058756772836,49265.88524951636,64699.23838429093
2024-03-07,56912.85786982413,48733.813379207204,65624.7048196434
2024-03-08,56974.45585951892,48882.564213988546,64568.56221064474
2024-03-09,57112.697061165985,48620.113003501014,65046.41462604432
2024-03-10,57364.91883891404,49071.696745913796,65285.683953498985
2024-03-11,57713.40022762592,49296.62195808259,65664.96179131298
2024-03-12,57859.7091299372,49980.86227547598,66179.77988354063
2024-03-13,58313.50474790521,50305.35294842122,66321.19858810898
2024-03-14,58349.94543913995,49884.75495180401,66902.15291275157
2024-03-15,58525.770220834325,50729.308092686115,66121.21573020442
2024-03-16,58765.203394090364,50486.66513165907,66931.76846471343
2024-03-17,59102.59225269633,51134.584531768436,67491.65347173146
2024-03-18,59517.60684228983,51203.02733175874,67811.46474007783
2024-03-19,59709.66499827064,51507.21163919113,68550.31354342053
2024-03-20,60186.79972666917,52195.557795562396,67914.05008937008
2024-03-21,60223.117180885194,51286.44796438989,68780.62565604204
2024-03-22,60374.91195961304,52982.31418578065,69135.43794083076
2024-03-23,60566.58818350115,52832.86571084715,68787.33592360065
2024-03-24,60833.2958131695,52694.1011609756,69697.70887738423
2024-03-25,61156.111200869535,53772.11055659312,69331.99353325849
2024-03-26,61236.42565735597,52911.700276165415,69364.76864164925
2024-03-27,61584.76016127891,53723.59726512493,70019.8338892931
2024-03-28,61478.15600505925,53118.32709776796,69422.02479804572
2024-03-29,61476.210075195675,53998.60157091606,69691.32563086014
2024-03-30,61506.90556965336,53587.273183259975,69406.0757102365
2024-03-31,61609.15026234503,53813.127258422304,70303.22460356406
2024-04-01,61767.85417747537,53993.36428921568,70402.51916401373
2024-04-02,61688.21346317939,54480.325515629665,69995.62737574475
2024-04-03,61884.421647230745,53721.371475330045,70488.96935245101
2024-04-04,61636.96108079153,53752.785707231094,69738.98587649978
2024-04-05,61508.546146984605,53721.29659133287,69281.060550274
2024-04-06,61429.87169699253,53442.20430254253,69395.52930040192
2024-04-07,61442.08118602652,53271.43036120593,69460.60376890287
2024-04-08,61531.788366546774,52973.66264569313,69534.78208793691
2024-04-09,61405.32089618562,53978.09031262391,70028.06356494404
2024-04-10,61577.40813853775,53941.85087250444,69995.774709447
2024-04-11,61328.46655372009,52585.678534880775,68993.29810833097
2024-04-12,61220.55432530849,53014.2667155566,69381.67715410868
2024-04-13,61183.14823405195,52706.87728119662,69292.53427179017
2024-04-14,61255.656290958395,53132.746809084965,69329.77692284858
2024-04-15,61422.49854981038,53425.21574154395,69909.70116315012
2024-04-16,61387.422585903776,53680.42427283576,69503.8387583978
2024-04-17,61662.27367239395,53702.09912087202,69910.54872060796
2024-04-18,61524.370496707954,53188.74722963576,68901.71930967867
2024-04-19,61532.55527923096,53842.420583664585,69674.71168972284
2024-04-20,61613.06837487258,52971.5841800007,69912.67380442235
2024-04-21,61802.15788380118,53452.32551133849,69428.42711818275
2024-04-22,62081.25373915656,54115.214540559886,70357.95293422817
2024-04-23,62151.36992977203,54306.31502008319,70424.16170485482
2024-04-24,62458.653925349696,54421.876531313625,70442.11994185355
2024-04-25,62341.72353802292,54677.64203523928,70245.28601191455
2024-04-26,62357.874666139905,53869.337969037784,71234.09232532639
2024-04-27,62432.2918930214,54259.60736947291,70390.42939133405
2024-04-28,62600.67965810673,54517.13044220481,70664.85493266022
2024-04-29,62844.44122536755,55008.62108291474,71176.21845051281
2024-04-30,62865.069036599714,55016.83839608516,71068.88491317206
2024-05-01,63172.96431022975,55499.43722818028,71144.57245878677
2024-05-02,63044.83535155929,54118.39333821418,71039.37344003748
2024-05-03,63039.74289611353,55103.21546858912,70738.50230835534
2024-05-04,63084.94287845071,54849.44305060528,71344.79041628641
2024-05-05,63218.43830722008,55349.10728129961,70771.6235997704
2024-05-06,63424.07167635226,54971.36075149033,71263.76321706397
2024-05-07,63405.824280210196,55844.75976489565,71715.48646564568
2024-05-08,63676.54321944725,55436.00532449942,71909.91965666281
2024-05-09,63515.24854601638,55626.324866672854,70628.897711207
2024-05-10,63483.09181639699,55278.46601244941,71348.37076576568
2024-05-11,63509.11926710488,55655.034772357365,71712.57688739763
2024-05-12,63632.753902109755,55309.64710033043,71776.08560591075
2024-05-13,63838.830237058035,55719.17443310908,72404.5118391939
2024-05-14,63831.850017035154,55260.51165895897,72367.26720420933
2024-05-15,64124.681215867226,56473.77254802189,72849.0076470238
2024-05-16,63995.85381020592,55720.37450475595,73491.80846478532
2024-05-17,64005.52413128599,55933.289595391376,72664.40502956448
2024-05-18,64081.26101193443,56584.861997842425,72213.47386233218
2024-05-19,64260.56748835957,56287.943962865254,72325.27502819724
2024-05-20,64525.97075067545,55437.87670325481,71960.33338809838
2024-05-21,64579.3471156348,56414.30978407325,73163.07225263843
2024-05-22,64930.70233749111,56892.205752094866,73384.02870080477
2024-05-23,64855.55836663241,56960.55842374506,72766.0419605755
2024-05-24,64911.0156530334,57311.54640261341,73049.81561590753
2024-05-25,65021.64126345144,56293.31370612527,72669.30476149595
2024-05-26,65222.09346752227,56886.83159310079,73256.653550172
2024-05-27,65492.31231895733,57501.9212720138,73989.48288397191
2024-05-28,65531.93986879817,57700.69566682438,74043.98237425185
2024-05-29,65849.1873158872,57579.25569375109,74108.31010103351
2024-05-30,65718.29741019482,57338.99960791555,73937.2094911045
2024-05-31,65695.66871420828,57839.89874222242,74234.95797322973
2024-06-01,65705.78987838617,57099.560461570494,74134.83181465075
2024-06-02,65783.8929179104,57757.57039819999,74302.607592809
2024-06-03,65911.15384723544,57583.16008190649,73717.831162752
2024-06-04,65789.10367685567,57534.72345208417,73898.32018706875
2024-06-05,65928.4670052253,58150.0204032874,74095.44521733196
2024-06-06,65606.57701650553,57146.42300285835,74221.7552391319
2024-06-07,65383.434541784736,57189.27255717851,74188.06454261983
2024-06-08,65187.560923455036,56815.72479039261,72927.93387797344
2024-06-09,65058.55574287916,56816.16991454419,73722.97609542825
2024-06-10,64982.19027004273,56901.92207466715,73085.99421493804
2024-06-11,64664.70252560115,56567.61109320482,73346.61301236782
2024-06-12,64621.51430552736,56490.76909445368,72495.31992758167
2024-06-13,64134.52235839206,55950.37863728197,72198.93286885807
2024-06-14,63768.03479916962,55151.879085121735,71904.69124369828
2024-06-15,63454.505945672834,55510.65706729751,71606.70894317506
2024-06-16,63236.98398135467,55329.093927796726,71132.36497299963
2024-06-17,63104.10545407239,54902.86345220255,71760.43147797315
2024-06-18,62764.305344007465,54296.774834083466,71111.23100302393
2024-06-19,62734.4655741098,54878.484807098146,70614.02087670672
2024-06-20,62297.15616347885,53646.71144889736,70355.55904521234
2024-06-21,62016.54166459706,54037.737879665074,70203.23452364643
2024-06-22,61824.10705582158,53740.88767484068,69799.84526635591
2024-06-23,61761.117899988974,53331.76076380827,69692.58133154546
2024-06-24,61813.648590179946,53934.84490987332,70056.0164498184
2024-06-25,61686.84663485563,53560.42849411217,69874.7358848986
2024-06-26,61893.65450240357,53661.942415405305,69741.36990878884
2024-06-27,61712.14133654258,53678.13886008671,69965.41595269355
2024-06-28,61701.51481089309,53214.605668155535,69853.70662790064
2024-06-29,61787.96450403062,53666.73527754914,70021.34693679523
2024-06-30,62007.248476285415,53831.23536608003,69798.69167384971
2024-07-01,62339.853488325956,54324.122911862505,70104.41350283936
2024-07-02,62485.39327642997,54321.70172773125,70827.42075587729
2024-07-03,62951.46281075616,54493.68354777289,70957.5472010767
2024-07-04,63011.09729934144,54563.08143832272,71026.44861881922
2024-07-05,63218.90280258969,55283.999829355766,70770.85293995048
2024-07-06,63497.00667731243,54565.885816667345,72412.70579928394
2024-07-07,63877.73669963378,55895.90915742511,71822.4191717282
2024-07-08,64338.85688481092,56843.33385484783,72130.0670468653
2024-07-09,64578.02247460323,56458.344346310194,72661.98791285261
2024-07-10,65101.670605971274,56494.32007820964,72707.5278327061
2024-07-11,65182.49458170937,56916.92954276576,73775.81525310213
